customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Has_Internet_Service,gender_Female,gender_Male,Contract_Month-to-month,Contract_One year,Contract_Two year,InternetService_DSL,InternetService_Fiber optic,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_outlier,MonthlyCharges_outlier,TotalCharges_outlier
4013-TLDHQ,0,0,0,0.25352112676056343,1,0,0,1,1,0,0,0,1,0.6181369008363953,0.18342835196297017,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
5743-KHMNA,0,0,0,0.9859154929577465,1,1,0,0,0,0,0,0,0,0.06647196139392228,0.23430446861891294,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
4194-FJARJ,0,1,1,0.7464788732394366,1,1,1,0,0,1,0,0,0,0.427095436987721,0.4057619696040142,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
5325-UWTWJ,0,1,0,0.4225352112676057,1,1,1,1,0,1,0,0,1,0.7468936134576935,0.3628664202666507,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
3969-GYXEL,0,0,0,0.14084507042253522,1,0,1,0,0,0,0,0,0,0.5987710538161187,0.10212632240494396,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
9208-OLGAQ,1,0,0,0.23943661971830985,1,0,0,0,1,0,0,1,1,0.6882726711260455,0.1775676228383885,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
3244-CQPHU,1,0,0,1.0,1,1,1,1,0,1,1,1,1,0.9515435103476432,0.9635288073540927,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
2674-MLXMN,1,0,0,0.9859154929577465,1,1,0,1,0,0,1,1,1,0.8421526447466215,0.864395197693616,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
9708-HPXWZ,1,0,0,0.056338028169014086,0,0,0,0,1,1,1,0,0,0.27426226590878167,0.02431579104879618,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
6992-TKNYO,0,1,0,0.5211267605633804,1,1,0,0,1,1,0,1,0,0.5213076657350124,0.3304453655349225,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
4468-YDOVK,0,0,1,0.056338028169014086,1,0,0,0,0,1,0,0,1,0.30828334851197015,0.026934414700205002,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
3754-DXMRT,1,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.2611772341383245,0.009102834597754468,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
5792-JALQC,1,0,0,0.7183098591549296,1,1,1,0,1,0,0,0,0,0.42552523317526614,0.3845635876640381,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
7130-VTEWQ,1,0,0,0.09859154929577466,1,1,0,0,0,0,0,0,1,0.5919668372954809,0.07319676587509415,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
2200-DSAAL,0,0,0,0.943661971830986,1,1,0,1,1,0,1,1,1,0.643260161835673,0.6622623910777257,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4302-ZYFEL,0,1,1,0.9577464788732395,1,0,0,0,0,0,0,0,1,0.014131834312093722,0.17257976826427648,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9351-LZYGF,0,1,0,0.5774647887323944,1,1,1,1,0,1,0,0,1,0.4940907996524616,0.3376777546673849,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
4366-CTOUZ,0,0,0,0.6901408450704226,1,0,0,1,0,1,1,1,1,0.8479100587256226,0.6258510526867078,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
6121-VZNQB,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
7903-CMPEY,1,1,0,0.0,1,1,1,0,0,0,0,0,1,0.6395963529399449,0.007606478225520857,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
1518-OMDIK,0,1,0,0.4507042253521127,1,0,0,0,0,0,0,0,1,0.2653644443048707,0.17993685376109173,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
6671-NGWON,0,0,0,0.08450704225352114,1,0,0,0,0,0,0,0,0,0.012038229228820585,0.016335223730216925,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0595-ITUDF,0,1,1,0.8873239436619719,1,1,1,1,1,0,0,0,1,0.7599786452281506,0.7408211006199903,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
6996-KNSML,0,0,0,0.0,1,0,0,0,1,0,0,0,1,0.5830690156915702,0.006858300039404051,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
1955-IBMMB,0,0,0,0.8169014084507042,1,0,0,0,0,0,0,0,1,0.010468025416365712,0.1462688353858355,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0096-BXERS,0,1,0,0.07042253521126761,1,1,0,0,0,0,0,0,0,0.32607899171979193,0.036785427484076275,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
3806-YAZOV,0,0,0,0.02816901408450704,1,0,0,0,0,0,0,0,0,0.0,0.004613765481053634,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
7998-ZLXWN,0,1,0,0.19718309859154928,1,0,0,0,0,0,0,0,0,0.01308503177045714,0.038780569313721085,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6253-WRFHY,0,1,1,0.16901408450704225,1,0,0,0,0,0,1,1,1,0.4768185577154581,0.10698948061470319,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
9133-AYJZG,0,0,0,0.3098591549295775,1,1,0,1,0,0,1,1,1,0.8322080206010741,0.2780728925067461,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2675-OTVVJ,1,1,0,0.4225352112676057,1,1,1,0,0,0,1,0,0,0.7353787854996913,0.347653463815609,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
8680-CGLTP,0,0,0,0.3943661971830986,1,0,1,1,0,1,0,0,1,0.41401040521726384,0.20911580301964716,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
8430-TWCBX,0,1,0,0.676056338028169,1,0,0,0,0,0,0,0,0,0.015702038124548567,0.12631741708938735,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
5018-GWURO,0,1,0,0.7746478873239437,1,1,0,0,0,0,1,0,1,0.6950768876466832,0.608892347134727,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
6741-QRLUP,0,0,0,0.8732394366197184,1,1,1,1,1,1,0,1,1,0.6395963529399449,0.6204891090195374,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
4737-HOBAX,0,1,0,0.8732394366197184,1,1,0,0,1,1,1,1,0,0.6343623402317621,0.6253522672292966,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
0537-QYZZN,1,1,1,0.323943661971831,1,1,1,0,0,0,0,0,1,0.6348857415025804,0.2291919176804481,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
3340-QBBFM,1,1,0,0.49295774647887325,1,0,0,0,1,1,0,0,0,0.3653340870311633,0.24602592686807623,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1704-NRWYE,1,0,0,0.11267605633802817,1,0,0,0,0,0,1,0,1,0.6453537669189461,0.09127773870625028,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
2592-SEIFQ,0,0,0,0.02816901408450704,0,0,0,0,0,0,0,0,0,0.05809754106082968,0.005860729124581644,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
8200-KLNYW,0,1,0,0.28169014084507044,1,0,1,0,1,1,1,1,0,0.6458771681897645,0.21136033757799758,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
3372-CDXFJ,0,1,1,0.16901408450704225,1,1,0,0,0,0,0,0,0,0.05548053470673828,0.0404016220503075,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4781-ZXYGU,0,1,1,0.0,1,0,0,0,0,0,0,0,1,0.00994462414554742,0.00012469636435280106,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
7632-YUTXB,0,1,1,0.33802816901408456,1,0,0,0,0,0,0,0,0,0.008897821603910866,0.06247287854075326,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2718-YSKCS,0,1,1,0.9859154929577465,1,0,0,0,0,0,0,0,1,0.004187210166546301,0.17058462643463168,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
9896-UYMIE,0,0,0,0.9154929577464789,1,1,1,1,1,1,1,1,1,0.9955092170963792,0.918264027094026,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
0853-NWIFK,0,0,0,0.619718309859155,1,0,1,1,0,0,1,1,1,0.8489568612672592,0.5566445704709033,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
8212-CRQXP,0,1,0,0.295774647887324,1,0,0,0,0,0,1,0,1,0.6364559453150352,0.21036276666317516,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
6980-CDGFC,0,1,0,0.9295774647887325,1,0,0,0,0,0,0,0,1,0.01727224193700344,0.1631028445734636,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
7691-XVTZH,0,1,0,0.943661971830986,1,1,0,0,1,0,1,0,1,0.7406127982078741,0.7425668497209295,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
2520-SGTTA,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0.008374420333092575,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
7481-ATQQS,1,0,0,0.676056338028169,1,1,0,0,1,0,0,1,1,0.7500340210826032,0.560634854130193,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2277-VWCNI,1,0,0,0.04225352112676056,1,1,0,0,0,0,0,0,0,0.30933015105360673,0.01995141829644815,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
1088-CNNKB,0,1,0,0.8732394366197184,1,1,1,1,1,1,0,1,0,0.6364559453150352,0.6261004454154134,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
8642-GVWRF,0,1,0,0.014084507042253521,1,0,0,1,1,0,0,0,0,0.6333155376901256,0.018205669195508936,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
1930-BZLHI,0,0,0,0.28169014084507044,1,0,0,0,0,0,0,0,1,0.012038229228820585,0.05025263483417877,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
3400-ESFUW,0,1,1,0.7605633802816901,1,0,1,1,0,1,0,0,0,0.40144877471762497,0.37745589489592846,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
5868-YTYKS,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0.010991426687184003,0.00012469636435280106,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
3525-DVKFN,0,0,0,0.22535211267605634,1,0,0,0,0,0,0,0,0,0.0020936050832731368,0.04227206751559951,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1482-OXZSY,0,0,0,0.4084507042253521,1,1,1,0,0,0,1,1,1,0.8500036638088958,0.3637392948171203,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
0377-JBKKT,0,1,1,0.295774647887324,1,0,1,1,0,1,0,0,1,0.4056359848841713,0.15611984816970675,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
5778-BVOFB,0,0,0,0.11267605633802817,1,0,0,0,0,1,1,0,1,0.4218614242795381,0.06371984218428127,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
3373-YZZYM,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2057-ZBLPD,0,1,0,0.28169014084507044,1,1,0,0,0,0,0,1,1,0.7044981105214124,0.22308179582716087,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
0228-MAUWC,0,0,0,0.25352112676056343,1,1,0,0,1,1,0,0,0,0.4223848255503564,0.14028340989690105,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
5502-RLUYV,0,1,1,0.9577464788732395,1,1,0,1,1,0,1,1,1,0.8871651540369941,0.9261198980482525,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
0023-HGHWL,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0.061761349956557715,0.0007481781861168055,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
7663-YJHSN,0,1,0,1.0,1,1,1,1,1,1,1,0,1,0.8871651540369941,0.9398364981270606,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
4915-BFSXL,0,1,1,0.971830985915493,1,1,1,0,1,0,1,0,0,0.5207842644641941,0.6034057071032036,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
3086-RUCRN,0,0,0,0.9154929577464789,1,1,1,1,1,1,0,1,1,0.8782673324330831,0.8200032919840189,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
5215-LNLDJ,0,1,1,0.08450704225352114,0,0,0,0,0,0,0,0,1,0.057574139790011386,0.01621052736586412,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
7576-JMYWV,1,1,1,0.6338028169014085,1,1,1,1,0,1,1,1,1,0.9525903128892798,0.617621092639423,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
9039-RBEEE,0,0,0,0.5352112676056339,0,0,1,1,0,1,1,0,1,0.3114237561368799,0.23205993406056252,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0257-KXZGU,0,1,1,0.4366197183098592,1,1,0,1,1,0,0,0,0,0.45274209925781705,0.2526348341787747,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
1307-ATKGB,0,0,0,0.323943661971831,1,0,0,1,1,0,0,1,1,0.7364255880413277,0.27034171791687245,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
8417-FMLZI,0,1,1,0.07042253521126761,1,0,0,1,0,0,0,1,1,0.6736174355431335,0.057110934873582826,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
3714-XPXBW,0,0,0,0.5070422535211268,1,1,1,1,1,1,1,0,1,0.6249411173570331,0.36872714939123236,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
1850-AKQEP,0,0,1,0.09859154929577466,1,0,0,0,0,0,0,0,0,0.012038229228820585,0.01982672193209535,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2824-DXNKN,0,1,1,1.0,1,1,1,0,1,0,1,0,1,0.5469543280051085,0.6242299999501214,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
5227-JSCFE,1,1,0,0.9859154929577465,0,0,1,1,1,1,0,0,0,0.2842068900543291,0.4157376787522383,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
0848-ZGQIJ,0,1,0,0.2112676056338028,1,0,0,1,0,0,1,1,1,0.789812517664793,0.17981215739673895,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
3621-CHYVB,0,1,0,0.7887323943661972,0,0,1,0,1,1,0,1,1,0.3213683802824273,0.344536054706789,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
8042-RNLKO,0,0,0,0.9154929577464789,1,1,0,0,0,0,0,0,0,0.0654251588522857,0.20948989211270555,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1792-UXAFY,1,0,0,0.22535211267605634,1,0,0,1,1,0,1,0,1,0.7322383778747815,0.18417653014908697,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
5372-FBKBN,0,0,1,0.28169014084507044,1,0,0,0,0,0,0,0,0,0.01622543939536686,0.0539935257647628,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0420-TXVSG,0,1,0,0.9154929577464789,1,1,1,1,1,0,0,0,1,0.49095039202755175,0.5497862704314993,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
6217-TOWGS,0,1,0,0.22535211267605634,1,1,0,1,0,0,1,1,1,0.588303028399753,0.1624793627516996,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
0515-YPMCW,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0.5364863025887427,0.006359514581992848,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
0378-XSZPU,0,1,0,0.8028169014084507,1,0,1,1,1,0,0,0,0,0.43023584461263065,0.4419239152663265,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1045-LTCYT,0,1,1,0.09859154929577466,1,0,0,0,0,0,0,0,0,0.019365847020276578,0.014963563722336112,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1544-JJMYL,0,0,0,0.36619718309859156,1,0,1,0,1,1,1,0,0,0.5249714746307403,0.23792066318514415,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
4636-JGAAI,0,1,0,0.46478873239436624,1,1,0,1,0,0,0,1,0,0.7290979702498718,0.3717198621356996,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
6874-SGLHU,0,0,0,0.4084507042253521,1,0,0,1,0,0,1,1,1,0.8144123773932525,0.37433848578710843,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
5951-AOFIH,0,0,0,0.4507042253521127,1,0,0,1,1,0,1,0,1,0.4940907996524616,0.2775741070493349,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
4729-XKASR,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0.05809754106082968,0.0006234818217640044,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
3059-NGMXB,0,1,1,0.18309859154929578,1,1,1,1,0,0,0,1,0,0.5234012708182856,0.11534413702634086,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
8652-YHIYU,0,0,1,0.2112676056338028,1,1,0,0,0,1,0,0,1,0.6312219326068523,0.15524697361923714,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0
5278-PNYOX,0,0,0,0.676056338028169,1,0,0,0,1,1,1,1,0,0.8526206701629871,0.6107627926000189,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0
5449-FIBXJ,0,1,1,0.25352112676056343,1,1,0,0,1,1,1,1,0,0.8803609375163562,0.24851985415513225,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
3486-HOOGQ,0,1,1,0.971830985915493,1,1,1,1,1,1,1,0,0,0.6333155376901256,0.7137619895554325,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
5061-PBXFW,0,1,1,0.4366197183098592,1,0,1,1,0,1,0,0,0,0.44175067257063294,0.23006479223091772,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
8630-FJLIB,0,0,0,0.23943661971830985,1,0,0,0,0,0,0,0,1,0.529682086068105,0.1498850299520667,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
3891-NLXJB,0,0,0,0.5070422535211268,0,0,1,1,0,1,0,0,1,0.2234923426394079,0.17095871552769007,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
4749-OJKQU,0,0,0,0.04225352112676056,1,1,0,0,0,0,0,0,1,0.5909200347538445,0.03528907111184266,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
0577-WHMEV,0,1,0,0.2112676056338028,1,1,1,1,1,0,0,0,0,0.7484638172701484,0.16896357369804527,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
5453-AXEPF,0,1,0,0.22535211267605634,1,1,0,1,0,0,0,0,1,0.6416899580232182,0.16422511185263883,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
3639-XJHKQ,0,0,1,0.25352112676056343,1,0,1,1,1,0,0,0,1,0.4333762522375405,0.15936195364287958,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
3716-LRGXK,0,1,0,0.8309859154929577,1,1,0,0,1,0,1,1,0,0.8578546828711701,0.75416361160574,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
2263-SFSQZ,0,1,1,0.7042253521126761,1,1,0,0,0,0,0,0,1,0.06019114614410284,0.1500097263164195,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
9950-MTGYX,0,1,1,0.3802816901408451,1,0,0,0,0,0,0,0,1,0.011514827958002294,0.05835789851711083,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
3397-AVTKU,0,0,0,0.5915492957746479,1,0,0,1,0,0,0,1,1,0.427095436987721,0.3153571054482336,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
4825-FUREZ,0,1,0,0.5774647887323944,1,0,0,0,0,0,0,0,0,0.010991426687184003,0.10175223331188556,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
9837-BMCLM,0,0,0,0.02816901408450704,1,0,0,0,0,0,1,0,1,0.6207539071904867,0.027807289250674605,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
2672-OJQZP,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.2674580493881439,0.003117409108820023,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
0137-UDEUO,0,0,0,0.02816901408450704,1,0,0,0,0,0,0,0,0,0.006804216520637729,0.005486640031523242,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3134-DSHVC,0,0,0,0.8732394366197184,1,1,1,1,1,0,1,0,0,0.824880402809618,0.772992762623013,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0
6161-UUUTA,1,0,0,0.02816901408450704,1,0,0,0,0,0,1,0,1,0.6354091427733988,0.03005182380902502,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
7821-DPRQE,0,1,0,0.943661971830986,1,1,1,1,0,1,1,1,1,0.9264202493483654,0.9104081561397995,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
6543-XRMYR,1,0,0,0.4084507042253521,1,1,0,1,0,0,1,1,1,0.8426760460174397,0.36760488211205716,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
2001-EWBQU,0,0,0,0.8309859154929577,1,1,0,1,1,0,1,1,0,0.8950161730992684,0.787332844523585,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
4925-LMHOK,0,0,0,0.19718309859154928,1,1,0,1,0,1,0,0,1,0.4124402014048091,0.11472065520457685,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
1608-GMEWB,1,0,0,0.619718309859155,1,1,0,0,0,0,1,1,1,0.7819614986025187,0.5213554993590607,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
6695-AMZUF,0,1,0,0.971830985915493,1,0,1,1,1,1,1,1,0,0.7039747092505941,0.7395741369764622,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
1455-UGQVH,0,1,0,0.1267605633802817,1,1,0,0,1,0,1,1,1,0.830114415517801,0.12694089891115135,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
8410-BGQXN,0,0,0,0.04225352112676056,1,0,0,0,0,0,0,0,0,0.0020936050832731368,0.009227530962107268,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
8280-MQRQN,0,0,0,0.0,1,0,0,0,1,0,0,0,1,0.3271257942614285,0.0038655872949368286,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
1619-YWUBB,0,1,0,0.943661971830986,1,1,0,0,0,0,0,0,1,0.06019114614410284,0.19889070114271748,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
7611-YKYTC,0,1,1,0.295774647887324,1,0,1,0,0,0,0,0,0,0.5841158182332067,0.19377815020425265,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
2037-SGXHH,0,1,1,0.5211267605633804,1,1,0,1,1,0,1,0,1,0.789812517664793,0.44953039349184737,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
3178-FESZO,0,0,0,0.0,1,1,0,1,0,0,1,1,1,0.8484334599964408,0.010100405512576875,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
0365-GXEZS,0,1,0,0.23943661971830985,1,0,0,0,1,1,0,0,0,0.617613499565577,0.18068503194720853,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
0082-OQIQY,0,0,0,0.3943661971830986,1,0,0,0,0,1,1,1,1,0.7851019062274284,0.32271419094504883,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
6087-MVHJH,0,0,0,0.2112676056338028,1,1,0,0,1,0,0,1,1,0.7249107600833256,0.1749489991869797,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
4603-JANFB,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5302054873389233,0.006234818217640046,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
3018-TFTSU,0,0,0,0.15492957746478872,1,0,1,0,1,0,0,0,0,0.654251588522857,0.10462024969199997,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
3606-SBKRY,0,0,0,0.4225352112676057,0,0,0,0,1,0,1,1,1,0.3229385840948822,0.1875433319866126,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
4806-KEXQR,0,0,0,0.04225352112676056,1,0,0,0,0,0,0,1,1,0.6354091427733988,0.03803239112760428,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
0667-NSRGI,0,1,0,0.6619718309859155,1,1,0,0,1,1,0,1,1,0.5270650797140135,0.425962780629168,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
7083-YNSKY,0,0,0,0.19718309859154928,1,1,0,0,0,0,0,0,1,0.0649017575814674,0.04738461845406435,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6893-ODYYE,0,0,0,0.6901408450704226,1,0,1,1,1,1,0,0,1,0.7421830020203288,0.5648745305181881,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
8242-JSVBO,0,0,0,0.08450704225352114,1,0,0,0,0,0,0,0,1,0.2664112468465073,0.037782998398898676,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
2479-BRAMR,1,1,0,0.5633802816901409,1,1,1,0,1,0,0,0,1,0.6757110406264066,0.4057619696040142,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
9541-ZPSEA,0,1,1,0.943661971830986,1,0,1,0,1,0,0,0,0,0.6401197542107632,0.6678737274736017,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
2665-NPTGL,1,1,0,0.35211267605633806,1,1,0,0,1,0,1,1,1,0.8259272053512546,0.31061864360282715,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
1139-WUOAH,0,0,0,0.7887323943661972,0,0,0,0,1,1,1,1,0,0.35748306796888907,0.38294253492745167,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
4693-VWVBO,0,0,0,0.02816901408450704,1,0,0,0,0,0,0,0,0,0.00366380889572801,0.005237247302817639,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
7434-SHXLS,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.017795643207821704,0.00012469636435280106,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
6937-GCDGQ,0,1,1,0.25352112676056343,1,0,1,0,0,0,0,0,1,0.3114237561368799,0.11671579703422166,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0988-JRWWP,0,0,0,0.02816901408450704,1,0,0,0,0,0,1,0,1,0.3663808895727999,0.015088260086688914,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
5075-JSDKI,0,0,0,0.8169014084507042,1,1,0,0,0,0,0,0,0,0.054957133435919986,0.18380244105602855,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
